INCIDENT,DATE,MODE,STATUS,location,COMMENTS
17717,2016-01-22T17:47:03.000Z,walks,Unassigned,"-71.057952525937765,42.352456944400714","The crosswalk extends too far into the intersection, and cars turning left from Essex onto Lincoln get a green when pedestrians get a walk light. It’s too easy for cars to turn into pedestrians at high speed. A friend and I were seriously injured."
17718,2016-01-22T17:48:53.000Z,walks,Unassigned,"-71.05523812976287,42.357654036184101","Walking through Liberty Sq on Water St is all kinds of scary! Northbound drivers speed around the bend on Kilby Street, and visibility is limited by parked cars. Traffic seems to come from all directions!"
17719,2016-01-22T17:49:25.000Z,bikes,Unassigned,"-71.081821503248605,42.340608268683695",
17720,2016-01-22T17:50:08.000Z,walks,Unassigned,"-71.103058856053167,42.32291376104024","4.5 lane wide driveway for stop and shop? I feel so exposed crossing here. It should be converted to a regular curb cut. This isn't a high capacity roadway, it's a parking lot.."
17721,2016-01-22T17:50:41.000Z,bikes,Unassigned,"-71.064883353544886,42.36122951260878","Considering Cambridge St is one of the busiest bicycle corridors in Boston (on account of the bridge), it's crazy that there are no bicycle facilities."
17722,2016-01-22T17:51:51.000Z,bikes,Unassigned,"-71.066889646408868,42.362763496211421",Would be great to paint some bike lanes--or better yet a cycle track--directing bicyclists to the footbridge at the end of Blossom St for access to the riverside bike path.
17723,2016-01-22T17:58:50.000Z,drives,Unassigned,"-71.102707265332441,42.306707681627806",People park too close to the intersection and it is very dangerous to turn out of the road. I nearly get into an accident turning almost every single day. People go very fast on Forest Hills so it makes it very difficult.
17724,2016-01-22T17:54:18.000Z,walks,Unassigned,"-71.094604911525636,42.331541344222785",I see more red light running in this intersection than any other I visit daily.
17725,2016-01-22T17:59:30.000Z,drives,Unassigned,"-71.102774320975129,42.306707681627806",People park too close to the intersection and it is very dangerous to turn out of the road. I nearly get into an accident turning almost every single day. People go very fast on Forest Hills so it makes it very difficult.
17726,2016-01-22T17:54:41.000Z,walks,Unassigned,"-71.094749751390466,42.331450132861136",
17727,2016-01-22T17:56:39.000Z,walks,Unassigned,"-71.085319104587114,42.328790077563426",Sidewalk here and across the street is never shoveled in the winter. A lot of people walk down Washington Street to Dudley Station and end up walking in the street if there's snow on the ground.
17728,2016-01-22T17:57:06.000Z,drives,Unassigned,"-71.075660469856231,42.343968626848749","\"Stop sign on Warren Ave at W. Canton is very hard to see, and frankly, it's unexpected here.  Many cars miss it, I believe as an honest mistake. Maybe it should be 'Yield\"\"?\""
17729,2016-01-22T17:57:24.000Z,drives,Unassigned,"-71.055833580743894,42.319881098823913","People constantly run this stop sign. They slow down, but rarely stop."
17730,2016-01-22T17:57:41.000Z,bikes,Unassigned,"-71.100548687366555,42.322804294769121",
17731,2016-01-22T17:58:11.000Z,drives,Unassigned,"-71.109646740122486,42.350530119967495",There needs to be a timer on when people can cross.
17732,2016-01-22T17:58:52.000Z,walks,Unassigned,"-71.055647998687675,42.283570864601096",Drivers frequently fail to yield to pedestrians crossing in the crosswalk.
17733,2016-01-22T18:02:54.000Z,bikes,Unassigned,"-71.093818999738062,42.31253103192175","The off street mixed-use path that runs along Seaver St is un-plowed and icy. Car traffic on Seaver St is too fast and busy, so this path is necessary to be able to get around the park on the north side."
17734,2016-01-22T18:02:52.000Z,walks,Unassigned,"-71.060647636181827,42.283356552871595","Drivers frequently fail to stop at the stop signs at this intersection, which also contains two crosswalks.  I have come close to being hit several times by drivers who blow through this intersection."
17735,2016-01-22T18:03:31.000Z,walks,Unassigned,"-71.093979957175733,42.348030554737392","Cabs and cars speed through this street, many time at dangerous speeds."
17736,2016-01-22T18:04:47.000Z,walks,Unassigned,"-71.109664491730797,42.35049688238238","There is no ped-cross signal and there is a mix of stop signs and stop lights. Cars and pedestrians do not work together here, and the result is usually a blocked intersection, little traffic movement, and general disarray."
17737,2016-01-22T18:05:31.000Z,drives,Unassigned,"-71.056659701123593,42.316271537257037","Due to the curve of Dorchester Ave, and the cars parked on the corner, there is no visibility when leaving Romsey to turn on to Dorchester Ave."
17738,2016-01-22T18:11:14.000Z,drives,Unassigned,"-71.092887478229471,42.349979609949806","I live on this corner. The signs only indicate that the right of the three lanes will turn right onto Beacon, but the accepted practice is for both the right and middle lane to turn into the two lanes on Beacon, and cars collide 1-2 times a day here."
17739,2016-01-22T18:12:04.000Z,drives,Unassigned,"-71.055897953118844,42.292744818345092",There is no stop sign for the cars driving down Daly Street. A 4 way stop sign is needed at this intersection.
17740,2016-01-22T18:12:26.000Z,drives,Unassigned,"-71.092047139315483,42.350243598991696",Massive potholes on ramp from Beacon / Charlesgate area to Storrow Dr. West
17741,2016-01-22T18:13:03.000Z,drives,Unassigned,"-71.057303431161245,42.292427365363103",There is no stop sign on Rosemont where it intersects at Adams. A stop sign is needed here.
17742,2016-01-22T18:13:19.000Z,walks,Unassigned,"-71.075263502535563,42.334983479637387",
17743,2016-01-22T18:14:42.000Z,walks,Unassigned,"-71.095578553241268,42.337672020616971",Evening rush hour is a fiesta of red-light running as cars go south from L.Prang to Ruggles.  Regularly blocks eastbound Huntington and the Green Line.
17744,2016-01-22T18:15:51.000Z,drives,Unassigned,"-71.074968459863641,42.334747532654696",Everyone crosses in the middle it's a very dangerous intersection.
17745,2016-01-22T18:16:14.000Z,bikes,Unassigned,"-71.055919411176049,42.351846426404641","The left turn from Essex to Atlantic is very dangerous. The bike lane goes from right, to middle. Cars planning a right turn onto Summer St will ALWAYS cross the flow of bike traffic. Bike lanes should connect, without having car traffic crossing."
17746,2016-01-22T18:16:41.000Z,drives,Unassigned,"-71.133724930571418,42.239656427544126",This is a three way road with people coming off a bridge or going onto the Bridge. During rush hour it is very unsafe with cars cutting off people with the right of way. there are also many predestrians that walk in the area including students.
17747,2016-01-22T18:22:13.000Z,drives,Unassigned,"-71.057485821503249,42.293101950040487","Due to the curve of Adams Street, visibility when turning is very low if cars are parked in front of 473 Adams St. Parking needs to be eliminated in front of 473 Adams St."
17748,2016-01-22T18:23:49.000Z,drives,Unassigned,"-71.063225748944959,42.306449308298006",Drivers routinely drive the wrong way down Fox Street to turn on to Juliette. Area needs enforcement.
17749,2016-01-22T18:24:09.000Z,bikes,Unassigned,"-71.072396221184164,42.3494479060533","The roadway here is a disaster.  The entire right lane has so many patches manholes and potholes, that keeping a bike upright, while avoiding getting doored by the cabs is a daily adventure."
17750,2016-01-22T18:29:52.000Z,drives,Unassigned,"-71.047250511479106,42.311003585565238",Drivers routinely run the stop signs at this intersection.
17751,2016-01-22T18:32:12.000Z,drives,Unassigned,"-71.050887587045253,42.294490778487088",There needs to be a 4 way stop sign here.
17752,2016-01-22T18:33:01.000Z,drives,Unassigned,"-71.052636387714514,42.302926261447908",
17753,2016-01-22T18:32:59.000Z,,Unassigned,"-71.025106194410881,42.337251695837573",the cars are racing to get to the expressway and don't stop
17754,2016-01-22T18:34:11.000Z,drives,Unassigned,"-71.058183195336426,42.299323662745181",Auto body shop takes up too many parking spots on this narrow stretch of road.
17755,2016-01-22T18:35:15.000Z,drives,Unassigned,"-71.060286047211974,42.299799789476189",Drivers on Dorchester Ave routinely block the box at the Lincoln St intersection causing drivers to miss the light.
17756,2016-01-22T18:38:57.000Z,drives,Unassigned,"-71.087033035351979,42.298315850684787",Drivers routinely run the red light from Blue Hill Ave to American Legion Highway.
17757,2016-01-22T18:38:25.000Z,bikes,Unassigned,"-71.049629141655316,42.300857722374325","Difficult intersection to cross on bike/walking, even though it's a main artery from South Dorchester to Downtown/Seaport. Morrissey in general could better serve Neponset residents who don't drive."
17758,2016-01-22T18:39:55.000Z,walks,Unassigned,"-71.077395661048939,42.350093040169668",Especially when pedestrians have the walk signal.
17759,2016-01-22T18:41:56.000Z,drives,Unassigned,"-71.078171016733592,42.285919234601401",
17760,2016-01-22T18:42:33.000Z,drives,Unassigned,"-71.076089622915234,42.282045784142142",
17761,2016-01-22T18:43:41.000Z,walks,Unassigned,"-71.055464776505687,42.352631377498859",I've witnessed 2 car accidents due to people not understanding what lanes are OK for turning onto Summer St.-better signage needs to be put up that allows cars to be in the correct lanes.
17762,2016-01-22T18:44:29.000Z,drives,Unassigned,"-71.075746300288372,42.281045633178188",
17763,2016-01-22T18:45:22.000Z,drives,Unassigned,"-71.107433714368895,42.325417009951018",The corner lot fence is too high to see around the corner
17764,2016-01-22T18:45:52.000Z,walks,Unassigned,"-71.114469867646449,42.301910080441388",
17765,2016-01-22T18:49:00.000Z,walks,Unassigned,"-71.095425668064749,42.337557026781958",I've had close calls as people make a right turn in front of me as I have a walk signal. Can you add a sign that says no turns during pedestrian crossing
17766,2016-01-22T18:50:57.000Z,drives,Unassigned,"-71.066819908396738,42.292070229178108",Street is too narrow for 2 cars to pass. Parking should be eliminated or road made one way.
17767,2016-01-22T18:51:42.000Z,drives,Unassigned,"-71.067485096491581,42.294006676333275",
17768,2016-01-22T18:51:53.000Z,drives,Unassigned,"-71.091651799742095,42.317003382610778",3-way ppl need to yield to one another -- also ppl are trying to cross the street
17769,2016-01-22T18:52:13.000Z,drives,Unassigned,"-71.068010809460461,42.291292459130396",
17770,2016-01-22T18:52:52.000Z,walks,Unassigned,"-71.150612117950757,42.335885620569606","Crossing Beacon St northward from Reservoir station to the other side of Cleveland Circle is an intimidating undertaking to say the least. Crossing with the signals can take several minutes, at least."
17771,2016-01-22T18:53:20.000Z,drives,Unassigned,"-71.067281248990653,42.29152261704828",Street is too narrow for 2 cars to pass on the entire length of Centre Street. Street needs to be made one way or parking eliminated on one side of the street.
17772,2016-01-22T18:53:54.000Z,drives,Unassigned,"-71.069791795868028,42.285268384808766",
17773,2016-01-22T18:54:06.000Z,walks,Unassigned,"-71.044300082065007,42.368803935346122",PLEASE make a ped bridge across the harbor! Would love to have the option to walk/run/bike to work downtown.
17774,2016-01-22T18:54:17.000Z,drives,Unassigned,"-71.09530496862655,42.322048718985734",Ppl don't stop at the stop sign or yield
